_Leaf_,code,DGNS_DESC,all_pc,all_cnt,leaf_total
16,R509,"fever, unspecified",,,49
16,Z000,encounter for general adult medical examination,,,49
16,Z867,personal history of diseases of the circulatory system,,,49
16,F039,unspecified dementia,,,49
16,K529,"noninfective gastroenteritis and colitis, unspecified",,,49
16,R103,pain localized to other parts of lower abdomen,,,49
16,R111,vomiting,,,49
16,R32,unspecified urinary incontinence,,,49
16,R391,other difficulties with micturition,,,49
16,R42,dizziness and giddiness,,,49
16,R798,other specified abnormal findings of blood chemistry,,,49
16,R809,"proteinuria, unspecified",,,49
16,Z885,allergy status to narcotic agent status,,,49
17,Z874,personal history of diseases of genitourinary system,100,25,25
17,N201,calculus of ureter,,,25
17,N309,"cystitis, unspecified",,,25
17,K802,calculus of gallbladder without cholecystitis,,,25
17,N132,hydronephrosis with renal and ureteral calculous obstruction,,,25
17,N200,calculus of kidney,,,25
17,N394,other specified urinary incontinence,,,25
17,R103,pain localized to other parts of lower abdomen,,,25
17,R112,"nausea with vomiting, unspecified",,,25
17,R312,other microscopic hematuria,,,25
17,R339,"retention of urine, unspecified",,,25
18,R103,pain localized to other parts of lower abdomen,100,31,31
18,R110,nausea,,,31
18,R42,dizziness and giddiness,,,31
18,R538,other malaise and fatigue,,,31
18,R101,pain localized to upper abdomen,,,31
18,R102,pelvic and perineal pain,,,31
18,R197,"diarrhea, unspecified",,,31
18,R509,"fever, unspecified",,,31
18,R51,headache,,,31
19,R42,dizziness and giddiness,100,37,37
19,E780,pure hypercholesterolemia,,,37
19,F039,unspecified dementia,,,37
19,R538,other malaise and fatigue,,,37
19,R110,nausea,,,37
19,R112,"nausea with vomiting, unspecified",,,37
19,R51,headache,,,37
19,I129,hypertensive chronic kidney disease w stg 1-4/unsp chr kdny,,,37
19,F172,nicotine dependence,,,37
19,G459,"transient cerebral ischemic attack, unspecified",,,37
19,I959,"hypotension, unspecified",,,37
19,R197,"diarrhea, unspecified",,,37
19,R32,unspecified urinary incontinence,,,37
19,R391,other difficulties with micturition,,,37
19,R410,"disorientation, unspecified",,,37
19,R509,"fever, unspecified",,,37
19,R55,syncope and collapse,,,37
19,R798,other specified abnormal findings of blood chemistry,,,37
19,Z000,encounter for general adult medical examination,,,37
20,E559,"vitamin d deficiency, unspecified",100,51,51
20,R538,other malaise and fatigue,21.568627451,11,51
20,E780,pure hypercholesterolemia,,,51
20,Z000,encounter for general adult medical examination,,,51
20,Z125,encounter for screening for malignant neoplasm of prostate,,,51
20,I129,hypertensive chronic kidney disease w stg 1-4/unsp chr kdny,,,51
20,N184,"chronic kidney disease, stage 4 (severe)",,,51
20,N401,enlarged prostate with lower urinary tract symptoms,,,51
20,R351,nocturia,,,51
20,R798,other specified abnormal findings of blood chemistry,,,51
20,R310,gross hematuria,,,51
20,R809,"proteinuria, unspecified",,,51
21,R112,"nausea with vomiting, unspecified",100,16,16
21,R101,pain localized to upper abdomen,,,16
21,R197,"diarrhea, unspecified",,,16
21,E780,pure hypercholesterolemia,,,16
21,I129,hypertensive chronic kidney disease w stg 1-4/unsp chr kdny,,,16
21,N179,"acute kidney failure, unspecified",,,16
21,N210,calculus in bladder,,,16
21,R108,other abdominal pain,,,16
21,R111,vomiting,,,16
21,R32,unspecified urinary incontinence,,,16
21,R509,"fever, unspecified",,,16
21,R51,headache,,,16
21,R798,other specified abnormal findings of blood chemistry,,,16
21,Z867,personal history of diseases of the circulatory system,,,16
21,Z885,allergy status to narcotic agent status,,,16
22,R509,"fever, unspecified",100,21,21
22,F039,unspecified dementia,,,21
22,N401,enlarged prostate with lower urinary tract symptoms,,,21
22,R197,"diarrhea, unspecified",,,21
22,R51,headache,,,21
22,R538,other malaise and fatigue,,,21
23,R391,other difficulties with micturition,100,26,26
23,E780,pure hypercholesterolemia,,,26
23,N401,enlarged prostate with lower urinary tract symptoms,,,26
23,R312,other microscopic hematuria,,,26
23,R32,unspecified urinary incontinence,,,26
23,R410,"disorientation, unspecified",,,26
23,R538,other malaise and fatigue,,,26
24,Z000,encounter for general adult medical examination,100,39,39
24,R538,other malaise and fatigue,,,39
24,E780,pure hypercholesterolemia,,,39
24,Z125,encounter for screening for malignant neoplasm of prostate,,,39
24,I129,hypertensive chronic kidney disease w stg 1-4/unsp chr kdny,,,39
24,N184,"chronic kidney disease, stage 4 (severe)",,,39
24,N200,calculus of kidney,,,39
24,N401,enlarged prostate with lower urinary tract symptoms,,,39
24,R399,unsp symptoms and signs involving the genitourinary system,,,39
24,Z867,personal history of diseases of the circulatory system,,,39
25,R339,"retention of urine, unspecified",100,25,25
25,F039,unspecified dementia,,,25
25,F172,nicotine dependence,,,25
25,R32,unspecified urinary incontinence,,,25
25,Z885,allergy status to narcotic agent status,,,25
26,R410,"disorientation, unspecified",100,30,30
26,Z867,personal history of diseases of the circulatory system,,,30
26,R32,unspecified urinary incontinence,,,30
26,S008,superficial injury of other parts of head,,,30
27,E780,pure hypercholesterolemia,100,27,27
27,Z125,encounter for screening for malignant neoplasm of prostate,,,27
27,R101,pain localized to upper abdomen,,,27
27,D728,other specified disorders of white blood cells,,,27
27,K802,calculus of gallbladder without cholecystitis,,,27
27,N394,other specified urinary incontinence,,,27
27,N401,enlarged prostate with lower urinary tract symptoms,,,27
27,R108,other abdominal pain,,,27
27,R197,"diarrhea, unspecified",,,27
27,R312,other microscopic hematuria,,,27
27,R798,other specified abnormal findings of blood chemistry,,,27
27,S008,superficial injury of other parts of head,,,27
28,Z940,kidney transplant status,100,14,14
28,R312,other microscopic hematuria,,,14
28,R538,other malaise and fatigue,,,14
29,R538,other malaise and fatigue,100,28,28
29,D728,other specified disorders of white blood cells,,,28
29,F039,unspecified dementia,,,28
29,F172,nicotine dependence,,,28
29,N309,"cystitis, unspecified",,,28
29,R110,nausea,,,28
29,Z125,encounter for screening for malignant neoplasm of prostate,,,28
30,I129,hypertensive chronic kidney disease w stg 1-4/unsp chr kdny,100,27,27
30,N184,"chronic kidney disease, stage 4 (severe)",,,27
30,N179,"acute kidney failure, unspecified",,,27
30,N394,other specified urinary incontinence,,,27
30,F039,unspecified dementia,,,27
30,F172,nicotine dependence,,,27
30,G459,"transient cerebral ischemic attack, unspecified",,,27
30,R51,headache,,,27
30,Z867,personal history of diseases of the circulatory system,,,27
30,Z944,liver transplant status,,,27
31,N179,"acute kidney failure, unspecified",,,
31,I959,"hypotension, unspecified",,,
31,N184,"chronic kidney disease, stage 4 (severe)",,,
31,R798,other specified abnormal findings of blood chemistry,,,
32,N401,enlarged prostate with lower urinary tract symptoms,100,18,18
32,R312,other microscopic hematuria,,,18
32,R338,other retention of urine,,,18
32,N210,calculus in bladder,,,18
32,R399,unsp symptoms and signs involving the genitourinary system,,,18
32,Z125,encounter for screening for malignant neoplasm of prostate,,,18
33,N184,"chronic kidney disease, stage 4 (severe)",100,20,20
33,R809,"proteinuria, unspecified",,,20
33,R351,nocturia,,,20
34,R55,syncope and collapse,100,16,16
34,D728,other specified disorders of white blood cells,,,16
34,F172,nicotine dependence,,,16
34,G459,"transient cerebral ischemic attack, unspecified",,,16
34,R111,vomiting,,,16
34,R197,"diarrhea, unspecified",,,16
35,R312,other microscopic hematuria,100,22,22
35,N394,other specified urinary incontinence,,,22
36,R809,"proteinuria, unspecified",,,
36,D728,other specified disorders of white blood cells,,,
37,D728,other specified disorders of white blood cells,,,
37,N200,calculus of kidney,,,
37,R798,other specified abnormal findings of blood chemistry,,,
38,F039,unspecified dementia,100,13,13
38,N309,"cystitis, unspecified",,,13
38,R798,other specified abnormal findings of blood chemistry,,,13
38,S008,superficial injury of other parts of head,,,13
38,Z867,personal history of diseases of the circulatory system,,,13
39,I959,"hypotension, unspecified",,,
40,N200,calculus of kidney,100,16,16
40,N201,calculus of ureter,,,16
40,R310,gross hematuria,,,16
41,N309,"cystitis, unspecified",,,
42,N132,hydronephrosis with renal and ureteral calculous obstruction,,,
42,F172,nicotine dependence,,,
43,R399,unsp symptoms and signs involving the genitourinary system,100,12,12
43,R32,unspecified urinary incontinence,,,12
44,R32,unspecified urinary incontinence,100,15,15
45,Z125,encounter for screening for malignant neoplasm of prostate,,,
45,R197,"diarrhea, unspecified",,,
46,N394,other specified urinary incontinence,,,
47,Z867,personal history of diseases of the circulatory system,100,18,18
47,F172,nicotine dependence,,,18
47,R108,other abdominal pain,,,18
47,R110,nausea,,,18
47,R197,"diarrhea, unspecified",,,18
48,R108,other abdominal pain,,,
48,R197,"diarrhea, unspecified",,,
48,F172,nicotine dependence,,,
48,R51,headache,,,
48,Z885,allergy status to narcotic agent status,,,
49,S008,superficial injury of other parts of head,,,
49,R51,headache,,,
50,N201,calculus of ureter,,,
51,Z885,allergy status to narcotic agent status,,,
51,R51,headache,,,
52,R102,pelvic and perineal pain,,,
53,R101,pain localized to upper abdomen,100,12,12
53,R110,nausea,,,12
53,F172,nicotine dependence,,,12
53,K802,calculus of gallbladder without cholecystitis,,,12
53,R111,vomiting,,,12
54,R310,gross hematuria,,,
55,R309,"painful micturition, unspecified",,,
56,K529,"noninfective gastroenteritis and colitis, unspecified",,,
56,F172,nicotine dependence,,,
56,R197,"diarrhea, unspecified",,,
57,R197,"diarrhea, unspecified",,,
57,R111,vomiting,,,
57,R110,nausea,,,
57,R51,headache,,,
58,R110,nausea,,,
58,R51,headache,,,
59,R51,headache,,,
60,R111,vomiting,,,
61,R798,other specified abnormal findings of blood chemistry,,,
62,R338,other retention of urine,,,
63,K802,calculus of gallbladder without cholecystitis,,,
64,F172,nicotine dependence,,,
65,Z944,liver transplant status,,,
66,G459,"transient cerebral ischemic attack, unspecified",,,
68,R508,other specified fever,,,
69,N12,"tubulo-interstitial nephritis, not spcf as acute or chronic",,,
70,A419,"sepsis, unspecified organism",,,
71,R351,nocturia,,,
73,N210,calculus in bladder,,,
